"Date","ptf_ret","bmk_ret","rf"
2023-09-30,-0.0856950839299968,-0.047434430397884,0.0043
2023-10-31,-0.115704475668058,-0.0217087513811141,0.0047
2023-11-30,0.314424122108584,0.0913437579592484,0.0044
2023-12-31,0.135762269327055,0.0456554785832426,0.0043
2024-01-31,-0.13290050079102,0.0159263507066079,0.0047
2024-02-29,0.128606037705607,0.0521868683147133,0.0042
2024-03-31,-0.0228292325647866,0.032702032106791,0.0043
2024-04-30,-0.13218854841329,-0.0403194998485139,0.0047
2024-05-31,-0.0232397225681041,0.0505794497275827,0.0044
2024-06-30,0.03533568841086,0.0352801291800375,0.0041
2024-07-31,0.0359498973590404,0.0121092621111898,0.0045
2024-08-31,-0.0155940940810106,0.0233655354514219,0.0048
2024-09-30,0.0604640585213034,0.0210047103087869,0.004
2024-10-31,-0.0345045115036441,-0.00892371283917615,0.0039
2024-11-30,0.263456097480687,0.0596333695531022,0.004
2024-12-31,-0.00638149249406661,-0.0204964136457739,0.0037
